LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090201,2008-09,4,Driving Layup Shot,Made
-52,265,Above the Break 3,Center(C),24+ ft.,1,20090201,2008-09,4,Jump Shot,Made
-90,236,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090201,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090201,2008-09,4,Driving Layup Shot,Made
152,129,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090201,2008-09,4,Jump Shot,Missed
0,11,Restricted Area,Center(C),Less Than 8 ft.,1,20090203,2008-09,1,Alley Oop Dunk Shot,Made
0,4,Restricted Area,Center(C),Less Than 8 ft.,1,20090203,2008-09,1,Driving Dunk Shot,Made
2,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20090203,2008-09,1,Putback Layup Shot,Made
-217,132,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090203,2008-09,1,Jump Shot,Made
-2,4,Restricted Area,Center(C),Less Than 8 ft.,1,20090203,2008-09,1,Driving Layup Shot,Made
146,208,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090203,2008-09,1,Jump Shot,Made
-231,26,Left Corner 3,Left Side(L),24+ ft.,0,20090203,2008-09,1,Jump Shot,Missed
165,135,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090203,2008-09,1,Jump Shot,Missed
10,6,Restricted Area,Center(C),Less Than 8 ft.,0,20090203,2008-09,2,Layup Shot,Missed
-10,7,Restricted Area,Center(C),Less Than 8 ft.,0,20090203,2008-09,2,Layup Shot,Missed
17,61,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090203,2008-09,2,Turnaround Jump Shot,Made
77,260,Above the Break 3,Center(C),24+ ft.,0,20090203,2008-09,2,Jump Shot,Missed
-2,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090203,2008-09,2,Driving Layup Shot,Made
155,91,Mid-Range,Right Side(R),16-24 ft.,1,20090203,2008-09,2,Jump Shot,Made
88,110,Mid-Range,Right Side(R),8-16 ft.,0,20090203,2008-09,3,Fadeaway Jump Shot,Missed
-62,37,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090203,2008-09,3,Running Jump Shot,Missed
0,231,Mid-Range,Center(C),16-24 ft.,0,20090203,2008-09,3,Jump Shot,Missed
152,200,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090203,2008-09,3,Jump Shot,Missed
-54,67,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20090203,2008-09,4,Jump Bank Shot,Missed
162,89,Mid-Range,Right Side(R),16-24 ft.,0,20090203,2008-09,4,Jump Shot,Missed
-68,3,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090204,2008-09,1,Fadeaway Jump Shot,Missed
212,118,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090204,2008-09,1,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090204,2008-09,1,Slam Dunk Shot,Made
-82,190,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090204,2008-09,1,Jump Shot,Made
181,173,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090204,2008-09,1,Jump Shot,Missed
141,145,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090204,2008-09,1,Jump Shot,Made
111,213,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090204,2008-09,1,Jump Shot,Made
133,205,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090204,2008-09,1,Jump Shot,Missed
-141,165,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090204,2008-09,1,Jump Shot,Missed
43,195,Mid-Range,Center(C),16-24 ft.,1,20090204,2008-09,1,Jump Shot,Made
144,-24,Mid-Range,Right Side(R),8-16 ft.,0,20090204,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090204,2008-09,2,Driving Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090204,2008-09,2,Alley Oop Dunk Shot,Made
-131,113,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090204,2008-09,2,Pullup Jump shot,Made
28,99,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090204,2008-09,2,Jump Shot,Missed
-29,220,Mid-Range,Center(C),16-24 ft.,1,20090204,2008-09,2,Jump Shot,Made
176,112,Mid-Range,Right Side(R),16-24 ft.,1,20090204,2008-09,3,Jump Shot,Made
-73,102,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,20090204,2008-09,3,Fadeaway Jump Shot,Made
-49,213,Mid-Range,Center(C),16-24 ft.,1,20090204,2008-09,3,Jump Shot,Made
-84,187,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090204,2008-09,3,Jump Shot,Missed
-147,205,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090204,2008-09,3,Jump Shot,Missed
113,175,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090204,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090204,2008-09,3,Layup Shot,Missed
-199,82,Mid-Range,Left Side(L),16-24 ft.,0,20090204,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090204,2008-09,3,Driving Layup Shot,Made
155,224,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090204,2008-09,3,Jump Shot,Missed
-146,30,Mid-Range,Left Side(L),8-16 ft.,0,20090204,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090204,2008-09,4,Finger Roll Layup Shot,Made
230,-16,Right Corner 3,Right Side(R),24+ ft.,0,20090204,2008-09,4,Jump Shot,Missed
77,119,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20090204,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090204,2008-09,4,Driving Layup Shot,Made
-90,-6,Mid-Range,Left Side(L),8-16 ft.,0,20090204,2008-09,4,Fadeaway Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090204,2008-09,4,Driving Layup Shot,Made
80,192,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090208,2008-09,1,Jump Shot,Made
195,104,Mid-Range,Right Side(R),16-24 ft.,0,20090208,2008-09,1,Jump Shot,Missed
2,3,Restricted Area,Center(C),Less Than 8 ft.,1,20090208,2008-09,1,Driving Layup Shot,Made
-2,-3,Restricted Area,Center(C),Less Than 8 ft.,0,20090208,2008-09,1,Layup Shot,Missed
10,321,Above the Break 3,Center(C),24+ ft.,0,20090208,2008-09,1,Jump Shot,Missed
-232,6,Left Corner 3,Left Side(L),24+ ft.,1,20090208,2008-09,2,Jump Shot,Made
-93,157,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090208,2008-09,2,Jump Shot,Missed
-232,77,Left Corner 3,Left Side(L),24+ ft.,0,20090208,2008-09,3,Jump Shot,Missed
-234,22,Left Corner 3,Left Side(L),24+ ft.,0,20090208,2008-09,3,Jump Shot,Missed
6,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090208,2008-09,3,Layup Shot,Missed
-10,17,Restricted Area,Center(C),Less Than 8 ft.,0,20090208,2008-09,3,Layup Shot,Missed
-5,7,Restricted Area,Center(C),Less Than 8 ft.,0,20090208,2008-09,4,Layup Shot,Missed
12,23,Restricted Area,Center(C),Less Than 8 ft.,0,20090208,2008-09,4,Layup Shot,Missed
-237,88,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090208,2008-09,4,Jump Shot,Made
-234,22,Left Corner 3,Left Side(L),24+ ft.,0,20090208,2008-09,4,Jump Shot,Missed
0,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20090208,2008-09,4,Layup Shot,Made
-95,50,Mid-Range,Left Side(L),8-16 ft.,0,20090208,2008-09,4,Jump Bank Shot,Missed
2,4,Restricted Area,Center(C),Less Than 8 ft.,0,20090208,2008-09,4,Layup Shot,Missed
-157,206,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090208,2008-09,4,Jump Shot,Missed
-232,89,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090208,2008-09,4,Jump Shot,Missed
-2,230,Mid-Range,Center(C),16-24 ft.,0,20090210,2008-09,1,Jump Shot,Missed
-8,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090210,2008-09,1,Driving Slam Dunk Shot,Made
-60,83,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,20090210,2008-09,1,Floating Jump shot,Made
132,181,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090210,2008-09,1,Jump Shot,Made
159,198,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090210,2008-09,1,Jump Shot,Made
-26,255,Above the Break 3,Center(C),24+ ft.,1,20090210,2008-09,1,Jump Shot,Made
-136,228,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090210,2008-09,1,Pullup Jump shot,Made
-8,4,Restricted Area,Center(C),Less Than 8 ft.,1,20090210,2008-09,2,Driving Layup Shot,Made
40,149,Mid-Range,Center(C),8-16 ft.,1,20090210,2008-09,2,Jump Shot,Made
-5,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090210,2008-09,2,Layup Shot,Made
-10,272,Above the Break 3,Center(C),24+ ft.,0,20090210,2008-09,2,Jump Shot,Missed
17,9,Restricted Area,Center(C),Less Than 8 ft.,1,20090210,2008-09,2,Layup Shot,Made
182,96,Mid-Range,Right Side(R),16-24 ft.,0,20090210,2008-09,3,Jump Shot,Missed
-64,31,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090210,2008-09,3,Jump Shot,Made
111,126,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090210,2008-09,3,Jump Shot,Missed
7,11,Restricted Area,Center(C),Less Than 8 ft.,1,20090210,2008-09,3,Driving Finger Roll Layup Shot,Made
-19,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20090210,2008-09,3,Dunk Shot,Made
1,402,Above the Break 3,Back Court(BC),Back Court Shot,0,20090210,2008-09,3,Jump Shot,Missed
-114,225,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090210,2008-09,4,Jump Shot,Missed
21,3,Restricted Area,Center(C),Less Than 8 ft.,1,20090210,2008-09,4,Driving Slam Dunk Shot,Made
-57,252,Above the Break 3,Center(C),24+ ft.,1,20090210,2008-09,4,Step Back Jump shot,Made
-8,9,Restricted Area,Center(C),Less Than 8 ft.,1,20090211,2008-09,1,Driving Layup Shot,Made
2,-2,Restricted Area,Center(C),Less Than 8 ft.,0,20090211,2008-09,1,Layup Shot,Missed
-68,178,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090211,2008-09,1,Jump Shot,Missed
-7,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090211,2008-09,1,Layup Shot,Made
12,167,Mid-Range,Center(C),16-24 ft.,1,20090211,2008-09,1,Turnaround Jump Shot,Made
-177,116,Mid-Range,Left Side(L),16-24 ft.,0,20090211,2008-09,2,Jump Shot,Missed
-168,189,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090211,2008-09,2,Jump Shot,Missed
-5,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20090211,2008-09,2,Layup Shot,Made
147,203,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090211,2008-09,2,Jump Shot,Missed
108,41,Mid-Range,Right Side(R),8-16 ft.,1,20090211,2008-09,3,Jump Shot,Made
-202,41,Mid-Range,Left Side(L),16-24 ft.,0,20090211,2008-09,3,Jump Shot,Missed
-235,93,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090211,2008-09,3,Jump Shot,Missed
-231,42,Left Corner 3,Left Side(L),24+ ft.,0,20090211,2008-09,3,Jump Shot,Missed
-8,20,Restricted Area,Center(C),Less Than 8 ft.,0,20090211,2008-09,3,Layup Shot,Missed
-10,11,Restricted Area,Center(C),Less Than 8 ft.,1,20090211,2008-09,3,Layup Shot,Made
-111,167,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090211,2008-09,3,Jump Shot,Made
-11,14,Restricted Area,Center(C),Less Than 8 ft.,1,20090211,2008-09,3,Driving Layup Shot,Made
-226,97,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090211,2008-09,4,Jump Shot,Made
53,254,Above the Break 3,Center(C),24+ ft.,0,20090218,2008-09,1,Jump Shot,Missed
-131,53,Mid-Range,Left Side(L),8-16 ft.,0,20090218,2008-09,1,Turnaround Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090218,2008-09,1,Driving Layup Shot,Missed
-160,126,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090218,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090218,2008-09,1,Finger Roll Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090218,2008-09,1,Layup Shot,Made
-24,67,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090218,2008-09,1,Running Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090218,2008-09,3,Alley Oop Dunk Shot,Made
-97,231,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090218,2008-09,3,Pullup Jump shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090218,2008-09,3,Driving Slam Dunk Shot,Made
-204,74,Mid-Range,Left Side(L),16-24 ft.,0,20090218,2008-09,3,Jump Shot,Missed
138,173,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090218,2008-09,3,Step Back Jump shot,Made
-144,12,Mid-Range,Left Side(L),8-16 ft.,1,20090218,2008-09,3,Turnaround Fadeaway shot,Made
-37,266,Above the Break 3,Center(C),24+ ft.,0,20090218,2008-09,3,Jump Shot,Missed
18,213,Mid-Range,Center(C),16-24 ft.,1,20090218,2008-09,4,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090218,2008-09,4,Driving Slam Dunk Shot,Made
18,211,Mid-Range,Center(C),16-24 ft.,1,20090218,2008-09,4,Jump Shot,Made
64,22,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090220,2008-09,1,Jump Shot,Made
37,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090220,2008-09,1,Running Hook Shot,Made
170,-2,Mid-Range,Right Side(R),16-24 ft.,0,20090220,2008-09,1,Jump Shot,Missed
220,156,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090220,2008-09,1,Jump Shot,Made
176,845,Backcourt,Back Court(BC),Back Court Shot,0,20090220,2008-09,1,Jump Shot,Missed
132,56,Mid-Range,Right Side(R),8-16 ft.,0,20090220,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090220,2008-09,2,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090220,2008-09,2,Layup Shot,Made
118,108,Mid-Range,Right Side(R),8-16 ft.,0,20090220,2008-09,2,Jump Shot,Missed
113,131,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090220,2008-09,2,Jump Shot,Missed
125,252,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090220,2008-09,2,Jump Shot,Made
189,265,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090220,2008-09,2,Jump Bank Shot,Made
-152,25,Mid-Range,Left Side(L),8-16 ft.,1,20090220,2008-09,3,Jump Shot,Made
-175,200,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090220,2008-09,3,Jump Shot,Made
152,213,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090220,2008-09,3,Jump Shot,Made
-209,162,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090220,2008-09,3,Jump Shot,Made
129,219,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090220,2008-09,3,Jump Shot,Made
-37,138,In The Paint (Non-RA),Center(C),8-16 ft.,1,20090220,2008-09,3,Jump Shot,Made
-190,39,Mid-Range,Left Side(L),16-24 ft.,0,20090220,2008-09,3,Jump Shot,Missed
-155,-2,Mid-Range,Left Side(L),8-16 ft.,1,20090220,2008-09,3,Jump Shot,Made
141,217,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090220,2008-09,3,Jump Shot,Made
89,261,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090220,2008-09,3,Jump Shot,Missed
97,181,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090220,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090220,2008-09,4,Layup Shot,Missed
-8,78,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090220,2008-09,4,Jump Shot,Made
-169,268,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090220,2008-09,4,Jump Shot,Missed
-150,72,Mid-Range,Left Side(L),16-24 ft.,0,20090220,2008-09,4,Jump Shot,Missed
121,-8,Mid-Range,Right Side(R),8-16 ft.,0,20090220,2008-09,4,Jump Shot,Missed
-123,170,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090220,2008-09,4,Jump Shot,Missed
-5,-13,Restricted Area,Center(C),Less Than 8 ft.,1,20090222,2008-09,1,Dunk Shot,Made
1,9,Restricted Area,Center(C),Less Than 8 ft.,1,20090222,2008-09,1,Driving Layup Shot,Made
-131,63,Mid-Range,Left Side(L),8-16 ft.,0,20090222,2008-09,1,Jump Bank Shot,Missed
-231,67,Left Corner 3,Left Side(L),24+ ft.,0,20090222,2008-09,1,Jump Shot,Missed
-10,80,In The Paint (Non-RA),Center(C),8-16 ft.,1,20090222,2008-09,2,Jump Shot,Made
149,200,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090222,2008-09,2,Jump Shot,Missed
2,4,Restricted Area,Center(C),Less Than 8 ft.,1,20090222,2008-09,2,Layup Shot,Made
0,-11,Restricted Area,Center(C),Less Than 8 ft.,1,20090222,2008-09,2,Driving Layup Shot,Made
-84,184,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090222,2008-09,3,Jump Shot,Made
-56,168,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090222,2008-09,3,Jump Shot,Missed
-34,183,Mid-Range,Center(C),16-24 ft.,0,20090222,2008-09,3,Jump Shot,Missed
-87,227,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090222,2008-09,3,Jump Shot,Missed
-7,17,Restricted Area,Center(C),Less Than 8 ft.,0,20090222,2008-09,3,Driving Layup Shot,Missed
-8,7,Restricted Area,Center(C),Less Than 8 ft.,0,20090224,2008-09,1,Layup Shot,Missed
-11,12,Restricted Area,Center(C),Less Than 8 ft.,1,20090224,2008-09,1,Layup Shot,Made
149,61,Mid-Range,Right Side(R),16-24 ft.,0,20090224,2008-09,1,Turnaround Jump Shot,Missed
9,14,Restricted Area,Center(C),Less Than 8 ft.,1,20090224,2008-09,2,Layup Shot,Made
-4,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20090224,2008-09,2,Slam Dunk Shot,Made
-95,23,Mid-Range,Left Side(L),8-16 ft.,0,20090224,2008-09,2,Running Bank shot,Missed
61,52,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20090224,2008-09,2,Running Jump Shot,Missed
-231,85,Left Corner 3,Left Side(L),24+ ft.,1,20090224,2008-09,3,Jump Shot,Made
-123,228,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090224,2008-09,3,Jump Shot,Missed
6,11,Restricted Area,Center(C),Less Than 8 ft.,0,20090224,2008-09,3,Layup Shot,Missed
-144,178,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090226,2008-09,1,Jump Shot,Made
165,160,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090226,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090226,2008-09,1,Layup Shot,Missed
136,183,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090226,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090226,2008-09,1,Layup Shot,Missed
135,127,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090226,2008-09,2,Jump Shot,Missed
132,146,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090226,2008-09,2,Jump Shot,Missed
-68,17,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090226,2008-09,2,Jump Shot,Missed
-139,205,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090226,2008-09,2,Jump Shot,Made
-224,104,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090226,2008-09,2,Jump Shot,Missed
163,192,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090226,2008-09,2,Pullup Jump shot,Made
-207,151,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090226,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090226,2008-09,2,Driving Layup Shot,Made
1,203,Mid-Range,Center(C),16-24 ft.,1,20090226,2008-09,3,Jump Shot,Made
-212,142,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090226,2008-09,3,Jump Shot,Missed
-21,102,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090226,2008-09,3,Fadeaway Jump Shot,Missed
132,184,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090226,2008-09,3,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090226,2008-09,3,Layup Shot,Made
-26,230,Mid-Range,Center(C),16-24 ft.,0,20090226,2008-09,3,Jump Shot,Missed
-117,175,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090226,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090226,2008-09,4,Layup Shot,Missed
-185,44,Mid-Range,Left Side(L),16-24 ft.,1,20090227,2008-09,1,Pullup Jump shot,Made
67,164,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090227,2008-09,1,Jump Shot,Made
165,96,Mid-Range,Right Side(R),16-24 ft.,0,20090227,2008-09,1,Jump Shot,Missed
23,6,Restricted Area,Center(C),Less Than 8 ft.,0,20090227,2008-09,1,Layup Shot,Missed
47,17,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090227,2008-09,1,Driving Slam Dunk Shot,Made
-185,175,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090227,2008-09,1,Pullup Jump shot,Missed
18,19,Restricted Area,Center(C),Less Than 8 ft.,1,20090227,2008-09,1,Layup Shot,Made
105,153,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090227,2008-09,1,Jump Shot,Made
-11,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090227,2008-09,1,Dunk Shot,Made
-105,136,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090227,2008-09,2,Jump Shot,Missed
-16,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20090227,2008-09,2,Layup Shot,Made
32,26,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090227,2008-09,2,Jump Shot,Missed
6,12,Restricted Area,Center(C),Less Than 8 ft.,0,20090227,2008-09,2,Layup Shot,Missed
-2,4,Restricted Area,Center(C),Less Than 8 ft.,1,20090227,2008-09,2,Driving Layup Shot,Made
-4,162,Mid-Range,Center(C),16-24 ft.,0,20090227,2008-09,2,Jump Shot,Missed
13,9,Restricted Area,Center(C),Less Than 8 ft.,0,20090227,2008-09,3,Layup Shot,Missed
-204,123,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090227,2008-09,3,Jump Shot,Made
-215,137,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090227,2008-09,3,Jump Shot,Made
42,242,Above the Break 3,Center(C),24+ ft.,1,20090227,2008-09,3,Jump Shot,Made
184,154,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090227,2008-09,3,Pullup Jump shot,Missed
-194,66,Mid-Range,Left Side(L),16-24 ft.,0,20090227,2008-09,3,Jump Shot,Missed
138,205,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090227,2008-09,3,Jump Shot,Missed
-4,7,Restricted Area,Center(C),Less Than 8 ft.,1,20090227,2008-09,3,Finger Roll Layup Shot,Made
69,11,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090301,2008-09,1,Running Jump Shot,Made
64,118,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090301,2008-09,1,Fadeaway Jump Shot,Missed
34,11,Restricted Area,Center(C),Less Than 8 ft.,0,20090301,2008-09,1,Driving Jump shot,Missed
72,31,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090301,2008-09,1,Running Jump Shot,Made
-8,12,Restricted Area,Center(C),Less Than 8 ft.,1,20090301,2008-09,2,Driving Layup Shot,Made
-87,186,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090301,2008-09,2,Jump Shot,Missed
-231,11,Left Corner 3,Left Side(L),24+ ft.,0,20090301,2008-09,2,Jump Shot,Missed
-21,200,Mid-Range,Center(C),16-24 ft.,0,20090301,2008-09,2,Turnaround Jump Shot,Missed
-41,25,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090301,2008-09,2,Jump Shot,Made
-73,260,Above the Break 3,Center(C),24+ ft.,1,20090301,2008-09,2,Jump Shot,Made
185,206,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090301,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090301,2008-09,3,Running Dunk Shot,Made
-226,192,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090301,2008-09,3,Jump Shot,Missed
-87,179,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090301,2008-09,3,Jump Shot,Missed
-68,124,In The Paint (Non-RA),Center(C),8-16 ft.,1,20090301,2008-09,3,Fadeaway Jump Shot,Made
242,82,Right Corner 3,Right Side(R),24+ ft.,1,20090301,2008-09,3,Jump Shot,Made
-15,283,Above the Break 3,Center(C),24+ ft.,0,20090301,2008-09,3,Jump Shot,Missed
-160,217,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090301,2008-09,4,Jump Shot,Missed
-30,9,Restricted Area,Center(C),Less Than 8 ft.,0,20090301,2008-09,4,Driving Jump shot,Missed
12,7,Restricted Area,Center(C),Less Than 8 ft.,0,20090301,2008-09,4,Driving Layup Shot,Missed
-185,151,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090302,2008-09,1,Jump Shot,Made
176,181,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090302,2008-09,1,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090302,2008-09,1,Layup Shot,Made
106,156,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090302,2008-09,1,Fadeaway Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090302,2008-09,1,Driving Layup Shot,Missed
15,37,Restricted Area,Center(C),Less Than 8 ft.,0,20090302,2008-09,1,Jump Shot,Missed
-114,168,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090302,2008-09,1,Jump Shot,Made
121,121,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090302,2008-09,1,Running Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090302,2008-09,2,Driving Layup Shot,Missed
-150,192,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090302,2008-09,2,Jump Shot,Made
155,151,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090302,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090302,2008-09,3,Slam Dunk Shot,Made
